FMID,start,end,zip
1004180,2014-05-03,2014-10-25,23417
1010855,2015-04-04,2015-12-26,40205
1010364,2014-08-01,2020-08-01,32803
1003133,2013-01-01,2013-12-31,39571
1012826,2016-01-01,2016-12-31,33004
1008386,2015-01-01,2016-03-01,94954
1011630,2015-05-02,2015-10-31,57103
1001457,2013-04-01,2013-11-23,30285
1010800,2015-06-11,2015-08-27,89501
1010494,2014-05-17,2014-09-27,17562
1008448,2014-01-01,2014-12-31,96704
1003964,2015-01-01,2015-12-31,23225
1000278,2013-05-26,2013-10-13,61036
1010938,2015-05-01,2015-10-30,80121
1005065,2015-06-02,2015-10-27,30180
1001866,2014-05-19,2014-10-27,49684
1012156,2016-06-10,2016-09-02,81130
1010798,2015-06-06,2015-09-26,89509
1000851,2013-06-01,2013-10-31,71653
1010413,2014-01-01,2014-12-31,23453
1000429,2015-05-02,2015-10-31,24531
1011757,2016-01-01,2016-12-31,90014
1012554,2016-01-01,2016-12-31,30295
1008152,2014-01-01,2014-12-31,25704
1008215,2016-04-30,2016-12-10,14527
1008826,2014-05-10,2014-09-27,95695
1008827,2014-06-03,2014-08-26,95695
1012013,2016-07-30,2016-09-24,82443
1003002,2013-04-01,2013-12-28,70301
1012488,2016-06-18,2016-10-01,56701
1008345,2013-06-11,2013-10-29,53092
1001983,2014-01-04,2014-12-27,34102
1011750,2016-06-01,2016-09-28,67701
1004670,2013-01-01,2013-12-31,31792
1008126,2013-06-01,2013-09-28,59873
1007777,2014-05-07,2014-10-15,37179
1003833,2013-01-03,2013-11-14,91301
1010102,2014-07-10,2014-10-02,59752
1002633,2013-05-25,2013-10-26,49128
1004355,2014-05-22,2014-08-28,49093
1012215,2016-06-04,2016-09-24,21788
1012533,2016-01-01,2016-12-31,94903
1012282,2016-01-01,2016-12-31,94903
1001586,2014-07-05,2014-10-11,12883
1002259,2016-06-11,2016-09-24,97141
1009754,2014-06-02,2014-10-31,38852
1004291,2014-06-21,2014-10-25,16354
1012595,2016-01-01,2016-12-31,78205
1008704,2013-04-25,2013-10-24,42220
1009939,2016-05-07,2016-11-26,43604
1008388,2016-06-02,2016-09-29,97391
1003076,2014-06-03,2014-10-07,54487
1000078,2013-01-01,2013-12-31,10009
1010207,2014-07-19,2014-09-27,82240
1010205,2015-07-16,2015-10-01,82240
1010784,2016-06-04,2016-10-15,53213
1008394,2013-01-01,2013-12-31,93728
1008108,2014-05-18,2014-10-26,95762
1005639,2014-06-07,2014-08-30,71033
1001804,2016-01-01,2016-12-31,24558
1010794,2015-07-04,2015-12-31,27840
1003415,2014-06-07,2014-09-27,29072
1005589,2013-09-22,2014-05-25,32073
1008198,2014-06-05,2014-10-16,14094
1012096,2016-06-17,2016-10-28,37692
1000411,2013-06-01,2013-10-31,30546
1004998,2014-06-12,2014-11-20,21204
1010767,2015-01-01,2015-12-31,49615
1003074,2015-04-21,2015-10-06,44113
1005287,2014-06-21,2014-10-11,13354
1000079,2013-01-01,2013-12-31,10007
1004959,2013-10-26,2014-05-24,85383
1012217,2016-06-01,2016-10-15,81082
1004157,2015-05-04,2015-10-26,52722
1011543,2016-07-09,2016-09-24,60628
1012290,2016-07-06,2016-09-28,59874
1002041,2014-04-05,2014-10-25,97060
1006170,2016-05-07,2016-10-29,12180
1004946,2016-11-05,2017-04-29,12180
1002618,2016-05-11,2016-10-26,14886
1009678,2014-05-01,2014-10-30,28782
1006642,2013-06-14,2013-09-06,97062
1005006,2013-04-04,2013-12-19,30084
1000080,2013-01-01,2013-12-31,10023
1004552,2016-06-07,2016-09-27,21214
1009826,2014-05-01,2014-08-28,71479
1001509,2013-06-07,2013-09-27,97641
1003600,2016-05-04,2016-09-28,98512
1003637,2016-05-01,2016-10-29,38801
1012240,2016-06-09,2016-09-22,12986
1011717,2016-06-01,2016-07-17,54631
1008842,2016-01-01,2016-05-30,35401
1002365,2013-06-05,2013-10-30,44622
1008091,2015-01-01,2015-12-31,92780
1000670,2016-06-18,2016-11-19,10987
1012573,2016-05-07,2016-09-24,59754
1005493,2014-01-04,2014-12-01,61081
1012025,2016-07-12,2016-09-27,61081
1004063,2013-07-11,2013-09-26,58075
1010594,2014-03-15,2014-11-15,62942
1008900,2014-06-14,2014-09-13,26149
1006371,2014-05-06,2014-11-18,39667
1000689,2016-06-03,2016-08-26,35233
1002134,2015-04-01,2015-06-03,95616
1000902,2013-09-24,2014-06-10,92093
1006826,2014-01-11,2014-12-20,95482
1001394,2016-05-17,2016-09-27,55812
1004732,2013-04-06,2013-10-26,97470
1011292,2015-04-01,2015-12-26,28110
1011783,2016-05-23,2016-10-10,43344
1010032,2014-05-02,2014-10-31,37807
1000081,2013-01-01,2013-12-31,10003
1000548,2016-01-01,2016-12-31,32601
1003753,2014-05-17,2014-10-18,14214
1004170,2016-01-02,2016-12-31,98105
1001808,2015-05-19,2015-11-24,21201
1009758,2014-07-09,2014-10-08,55455
1009789,2014-07-09,2014-10-08,55108
1008216,2016-03-01,2016-11-23,19104
1003148,2014-06-07,2014-11-01,80918
1006652,2015-01-01,2015-12-31,33138
1011429,2015-04-15,2015-10-28,94117
1002958,2016-05-21,2016-11-19,19406
1010556,2014-05-28,2014-11-19,12534
1000234,2013-04-05,2013-11-30,31901
1010904,2015-05-31,2015-10-25,73106
1012198,2016-05-07,2016-09-24,85012
1012638,2016-06-25,2016-09-24,14215
1010840,2016-04-23,2016-11-02,29646
1002815,2014-04-26,2014-10-25,24112
1001886,2016-05-04,2016-08-31,27858
1011840,2016-05-04,2016-10-26,43081
1010807,2015-05-30,2015-08-15,35209
1010808,2015-05-28,2015-08-13,35243
1011173,2016-01-01,2016-12-31,46628
1001274,2013-06-14,2013-09-27,98660
1010415,2014-01-01,2014-12-31,77098
1001626,2013-06-19,2013-11-13,11203
1001278,2013-05-25,2013-10-26,52345
1004134,2016-05-15,2016-10-02,21704
1000718,2015-05-07,2015-10-29,20705
1005631,2015-05-01,2015-10-30,20250
1002446,2014-05-06,2014-11-18,20590
1012310,2016-05-11,2016-10-19,37996
1008864,2016-01-01,2016-12-31,92122
1001999,2012-06-01,2012-10-31,13501
1010300,2014-07-02,2014-10-15,43614
1012402,2016-06-01,2016-10-01,29070
1010073,2014-08-13,2014-09-17,84148
1011499,2015-01-01,2015-12-31,94121
1004669,2013-01-01,2013-12-31,31601
1011445,2015-01-01,2015-12-31,95014
1008848,2014-06-04,2014-08-13,93263
1005859,2016-05-05,2016-09-29,50265
1000910,2015-05-05,2015-10-27,95476
1003371,2013-05-18,2013-08-31,35242
1011899,2016-04-02,2016-12-31,72956
1005705,2013-06-22,2013-11-30,27536
1003260,2014-03-15,2014-10-26,98660
1010596,2015-06-19,2016-08-26,45377
1003160,2014-09-01,2014-12-31,93436
1000237,2015-05-09,2015-10-31,48060
1012325,2016-04-02,2016-12-10,98070
1012329,2016-06-01,2016-09-07,98070
1010200,2014-06-19,2014-10-30,49064
1010619,2014-03-25,2014-11-04,30904
1011921,2016-01-01,2016-12-30,90291
1011112,2015-01-01,2015-12-31,34285
1003831,2013-01-01,2013-12-31,93001
1010478,2014-11-01,2015-07-25,33033
1010339,2014-01-01,2014-12-31,33032
1012711,2016-07-02,2016-10-01,86322
1000205,2014-06-07,2014-09-27,57069
1000207,2014-05-15,2014-10-30,57069
1000206,2014-11-15,2015-04-18,57069
1012062,2016-05-14,2016-08-27,76384
1011207,2015-06-06,2015-10-03,97064
1005712,2013-05-07,2013-10-07,53593
1008747,2013-05-02,2013-10-03,65084
1012604,2016-05-07,2016-10-29,22180
1004344,2016-05-01,2016-10-30,60181
1011315,2015-06-06,2015-09-26,21229
1012297,2016-06-13,2016-08-29,44065
1012051,2016-06-04,2016-10-29,13026
1012467,2016-06-12,2016-10-09,60089
1008860,2016-06-08,2016-08-31,49042
1001378,2013-05-23,2013-10-24,12524
1001133,2013-06-14,2013-10-11,60044
1000496,2014-06-03,2014-10-28,60439
1010577,2016-05-07,2016-10-29,60466
1003259,2011-06-01,2011-10-31,54017
1011031,2015-06-17,2015-09-30,60476
1004560,2014-05-03,2014-10-25,54476
1005990,2016-05-07,2016-10-01,68118
1008701,2013-06-21,2013-11-15,70586
1012522,2016-06-09,2016-10-15,72173
1006342,2016-06-01,2016-10-31,47591
1008752,2013-01-01,2013-11-03,40175
1000387,2014-01-01,2014-12-01,93704
1003951,2016-05-01,2016-12-09,24179
1005242,2015-06-04,2015-09-24,52349
1008499,2014-06-18,2014-09-24,89403
1012447,2016-05-01,2016-11-01,54665
1012448,2016-05-01,2016-09-01,54665
1002193,2014-03-13,2014-09-25,93291
1002194,2014-01-01,2014-12-31,93277
1002195,2014-04-01,2014-08-26,93274
1002378,2014-01-01,2015-01-01,92084
1004969,2013-06-04,2013-10-01,13069
1001760,2014-01-01,2014-12-31,23168
1001925,2015-06-17,2015-09-30,12186
1010394,2015-05-27,2015-10-17,55981
1001917,2013-05-03,2013-10-25,56482
1001918,2013-07-11,2013-09-26,56482
1000713,2013-06-13,2013-08-29,47638
1005268,2015-01-01,2015-12-31,96786
1004574,2013-06-06,2013-10-17,68066
1009782,2014-01-01,2014-12-31,96792
1005263,2015-01-01,2015-12-31,96782
1005269,2015-01-01,2015-12-31,96767
1005264,2015-01-01,2015-12-31,96795
1007321,2014-01-01,2014-12-31,96743
1012732,2016-01-01,2016-12-31,96743
1004034,2014-01-01,2014-12-31,96743
1005266,2015-01-01,2015-12-31,96767
1007306,2014-04-05,2014-11-22,27587
1010927,2015-05-05,2015-05-19,27610
1008825,2016-05-04,2016-09-28,64114
1002913,2013-01-05,2013-05-04,53093
1011327,2015-01-01,2015-12-31,32694
1000665,2014-05-03,2014-11-22,20601
1006228,2014-05-15,2014-09-04,30143
1008609,2016-06-19,2016-10-30,53204
1011335,2015-05-27,2015-09-30,98103
1010245,2016-05-19,2016-10-27,23337
1002851,2016-05-28,2016-10-08,97828
1002850,2014-05-24,2014-10-11,97846
1005882,2013-01-01,2013-01-31,94596
1000435,2016-05-28,2016-09-24,67156
1010157,2014-07-11,2014-09-26,81089
1001136,2013-05-02,2013-10-03,25286
1004259,2016-07-06,2016-10-19,13856
1012706,2016-06-28,2016-08-30,13838
1000455,2014-06-01,2014-10-31,45895
1010097,2015-05-18,2015-10-15,52501
1011968,2016-06-04,2016-11-19,20032
1005047,2012-09-01,2014-10-09,63390
1009716,2014-05-06,2014-10-28,63383
1004038,2012-04-01,2012-10-31,27589
1011365,2015-06-02,2015-10-06,44481
1008769,2016-05-22,2016-10-30,48093
1006764,2014-04-19,2014-11-22,20186
1009622,2014-05-07,2014-10-22,20186
1003603,2013-05-11,2013-10-12,65355
1012184,2016-07-07,2016-10-13,14569
1008753,2013-05-07,2013-10-29,63122
1011027,2016-05-08,2016-11-20,10990
1006513,2014-01-01,2014-12-31,84121
1012016,2016-07-09,2016-10-01,82401
1010583,2014-06-11,2014-10-08,54891
1005699,2014-04-26,2014-10-25,47167
1001093,2015-05-14,2015-10-22,52353
1011802,2016-01-01,2016-12-31,20743
1004702,2014-05-03,2014-11-29,28607
1008935,2013-01-01,2013-12-31,92284
1010776,2015-01-18,2020-01-05,32459
1004434,2013-05-16,2013-10-31,53594
1008332,2014-05-01,2014-10-01,13601
1002416,2014-05-06,2014-11-11,53094
1009701,2014-08-07,2014-10-30,53094
1008823,2016-06-01,2016-09-28,13480
1011888,2016-07-21,2016-09-29,58854
1010037,2014-01-01,2014-12-31,90002
1012614,2016-06-01,2016-09-28,50263
1009773,2014-05-17,2014-11-01,54981
1000524,2014-05-22,2014-10-23,53963
1004218,2014-04-26,2014-10-25,27518
1002438,2016-06-21,2016-09-27,14892
1011662,2015-04-11,2015-12-19,28173
1011229,2015-06-06,2015-10-03,31503
1011907,2016-04-01,2016-10-29,31545
1010877,2015-05-23,2015-10-31,18431
1000962,2011-05-01,2011-10-31,25701
1008206,2014-05-07,2014-10-29,48184
1004870,2016-06-08,2016-10-22,68787
1012485,2016-06-01,2016-10-26,48202
1009835,2016-04-19,2016-09-30,64870
1000721,2013-04-04,2013-11-27,95207
1006385,2014-05-24,2014-10-25,50595
1002450,2016-05-05,2016-10-27,63119
1006093,2014-07-10,2014-10-16,26288
1000384,2015-06-13,2015-10-31,14580
1008383,2013-10-23,2014-05-07,34950
1011884,2016-05-25,2016-10-26,13166
1006198,2013-07-06,2013-10-26,11213
1012212,2016-08-18,2016-09-29,83672
1005810,2015-05-21,2015-10-15,51555
1012687,2016-01-01,2016-12-31,92026
1008196,2016-06-17,2016-10-14,44090
1002890,2016-01-01,2016-12-31,90016
1010268,2014-04-05,2014-10-11,20105
1005989,2014-05-07,2014-10-29,20415
1003474,2015-05-09,2015-12-19,98801
1002280,2014-01-20,2014-06-01,71355
1008910,2013-07-10,2013-11-27,10036
1011598,2015-05-03,2015-10-25,53214
1012261,2016-05-01,2016-10-01,92804
1012384,2016-06-10,2016-10-14,14585
1006062,2016-06-11,2016-10-29,48661
1012472,2016-04-30,2016-12-10,30606
1009762,2014-06-20,2014-10-17,55411
1008119,2016-06-07,2016-10-18,45449
1000255,2013-05-04,2013-11-30,19380
1007322,2014-01-01,2014-12-31,91790
1010852,2015-07-09,2015-10-01,55810
1010641,2016-01-01,2016-12-31,24016
1005470,2014-05-04,2014-11-23,22304
1010349,2014-03-16,2014-12-14,95401
1003855,2014-07-16,2014-09-24,83316
1005711,2015-05-02,2015-11-21,21702
1011966,2016-05-19,2016-09-29,15120
1011203,2015-05-06,2015-10-28,47906
1001160,2014-06-04,2014-08-27,97068
1005316,2015-06-01,2015-11-01,19138
1005875,2016-05-10,2016-10-15,98502
1003454,2015-06-13,2015-10-10,48230
1010156,2014-01-01,2014-12-31,65775
1003679,2013-05-16,2013-08-01,39773
1011677,2015-05-01,2015-10-31,27027
1001800,2014-05-29,2014-09-25,95691
1004171,2016-01-03,2016-12-18,98116
1012204,2016-10-01,2017-04-01,85382
1010319,2016-01-01,2016-12-31,77042
1005078,2015-06-10,2015-10-14,81252
1003882,2014-04-05,2015-03-28,27519
1001143,2014-01-05,2014-11-23,21401
1008201,2015-05-23,2015-09-26,14787
1012295,2016-05-18,2016-10-26,43606
1005660,2014-05-10,2014-11-22,11978
1008205,2013-05-02,2013-10-24,48185
1005136,2014-06-05,2014-08-28,60559
1001802,2013-11-06,2014-04-02,13490
1001216,2014-06-25,2014-10-22,26452
1012130,2016-07-06,2016-09-28,53192
1007299,2015-05-03,2015-11-29,22205
1012550,2016-05-03,2016-10-25,72207
1002332,2013-06-05,2013-10-30,53203
1001661,2016-04-16,2016-11-05,53705
1004922,2016-06-07,2016-10-11,14619
1004515,2016-07-20,2016-09-21,48933
1000862,2013-01-01,2013-12-31,70094
1002347,2014-05-31,2014-09-27,20902
1004347,2016-04-16,2016-11-12,60187
1001287,2013-06-01,2013-10-26,26003
1008208,2014-07-09,2014-10-23,26003
1000608,2013-07-11,2013-09-26,56529
1005067,2014-05-01,2014-10-01,56557
1012699,2016-01-01,2016-12-31,32209
1012684,2016-05-25,2016-08-31,37188
1010135,2014-07-01,2014-09-30,98672
1010884,2015-04-15,2015-10-31,98241
1008361,2013-07-13,2013-10-05,43571
1001691,2014-06-02,2014-10-13,13492
1011145,2016-06-04,2016-10-29,41858
1012774,2016-06-11,2016-10-15,46075
1011756,2016-05-03,2016-10-25,53190
1000037,2014-04-26,2014-11-01,53190
1008697,2013-05-21,2013-10-29,90601
1008915,2013-07-01,2013-12-24,10474
1010868,2015-05-06,2015-10-28,67861
1002083,2014-06-03,2014-10-28,95521
1012765,2016-04-01,2016-09-24,28659
1012736,2016-05-23,2016-10-27,43506
1009847,2014-07-02,2014-11-12,10467
1000686,2014-05-23,2014-10-17,52361
1000084,2013-07-11,2013-11-21,11211
1000896,2016-05-22,2016-10-09,48895
1006940,2014-06-05,2014-09-25,56201
1010422,2014-07-04,2014-09-19,99688
1007347,2016-06-25,2016-10-01,95125
1005694,2014-05-01,2014-06-08,23938
1012695,2016-04-23,2016-11-05,60091
1011693,2016-03-05,2016-06-25,31410
1009776,2014-04-30,2014-09-17,27893
1009775,2014-04-26,2014-09-20,27893
1011147,2015-05-01,2015-10-03,40391
1001690,2016-01-01,2016-04-30,22601
1011274,2016-05-01,2016-09-22,35761
1005678,2016-08-04,2016-10-06,82510
1005676,2016-07-21,2016-10-13,82514
1000590,2014-01-01,2014-12-31,34786
1010813,2016-04-03,2016-12-18,95492
1008420,2014-06-28,2014-09-20,80550
1008919,2013-05-19,2013-12-22,11215
1011965,2016-06-29,2016-09-14,46307
1010142,2014-05-16,2014-07-31,71483
1012676,2016-05-01,2016-10-31,52101
1001536,2015-04-04,2015-10-31,75494
1002891,2014-05-03,2014-10-25,55987
1008204,2013-05-01,2013-10-26,55395
1009772,2014-06-05,2014-09-25,39339
1012792,2016-12-03,2017-02-25,37830
1010962,2014-11-08,2015-04-25,84101
1003176,2013-06-04,2013-08-16,36302
1012450,2016-05-15,2016-10-16,53965
1008231,2015-06-18,2015-09-17,24293
1000981,2013-01-01,2013-12-31,28806
1010307,2014-01-01,2014-12-31,78628
1008551,2013-05-01,2013-10-31,41301
1012503,2016-05-14,2016-10-29,54495
1002872,2014-05-03,2014-09-27,98072
1003041,2015-06-05,2015-09-25,80863
1012723,2016-11-12,2016-12-10,80863
1012358,2016-05-21,2016-10-29,97211
1006171,2014-05-23,2014-10-10,46514
1012324,2016-06-05,2016-10-30,97206
1006276,2014-04-06,2014-10-25,22664
1005884,2016-05-03,2016-10-25,60098
1005885,2016-10-29,2017-04-15,60098
1011337,2015-04-25,2015-11-07,73801
1009982,2016-06-04,2016-10-29,44691
1010127,2014-05-24,2014-10-11,64456
1009979,2014-01-01,2014-12-31,43085
1010064,2014-05-31,2014-10-11,96094
1007309,2015-05-02,2015-11-21,18940
1005860,2014-05-05,2014-09-01,28480
1006411,2014-01-01,2014-12-31,92397
1012347,2016-06-02,2016-10-20,48192
1011534,2015-06-16,2015-09-28,68466
1010819,2016-05-03,2016-10-25,45215
1010269,2014-06-05,2014-10-31,55092
1006634,2013-05-04,2013-10-26,24382
1011246,2016-05-03,2016-10-15,27055
1000442,2013-05-12,2013-10-27,98901
1010444,2015-06-24,2015-09-23,11550
1011877,2016-04-16,2016-12-17,28714
1011187,2016-05-07,2016-10-01,19067
1007259,2016-05-28,2016-10-15,14527
1002988,2013-01-01,2013-12-31,33605
1002366,2016-01-01,2016-12-31,33021
1007002,2014-01-04,2014-03-29,45387
1004529,2016-07-16,2016-10-01,59101
1012709,2016-05-14,2016-09-10,72687
1001347,2015-05-31,2015-10-25,98597
1003734,2015-05-16,2015-09-12,46802
1006760,2013-06-06,2013-09-26,49504
1011855,2016-01-09,2016-03-26,28801
1011301,2015-06-03,2015-08-26,23462
1012611,2016-05-14,2016-10-29,23690
1012372,2016-01-01,2016-12-31,78626
1012236,2016-05-07,2016-10-29,48197
1012234,2016-05-03,2016-10-25,48197
1011920,2016-06-15,2016-10-19,96097
1009912,2014-05-01,2014-11-06,95991
1000778,2016-06-07,2016-10-04,55398
1012380,2016-05-07,2016-10-15,84767
1011418,2015-06-01,2015-09-30,64153
1004852,2011-06-30,2011-10-13,59714
1003020,2012-05-17,2012-08-24,39440
1004072,2012-04-18,2012-10-17,94577
1000107,2012-05-05,2012-10-06,52227
1004268,2012-04-28,2012-10-31,83617
1006135,2012-08-02,2012-09-27,89316
1006688,2012-06-30,2012-09-01,66030
1005993,2012-05-25,2012-08-31,11932
1002312,2012-06-02,2012-10-13,80211
1001166,2011-06-25,2011-09-24,55115
1005169,2012-11-15,2012-12-23,55405
1002630,2012-06-06,2012-08-15,74135
1005607,2012-06-20,2012-09-02,12022
1001829,2012-06-05,2012-10-30,12472
1005772,2011-05-07,2011-10-15,97381
1002313,2012-05-20,2012-10-28,80210
1002928,2012-01-12,2012-03-30,18015
1004679,2012-06-20,2012-09-12,60555
1000789,2012-07-12,2012-10-25,26062
1000788,2012-07-09,2012-10-29,26062
